objectid,district,shape_st_area,shape_st_length,created_user,created_date,last_edited_user,last_edited_date,population,district_cpd,placename,category,description,total23,2024,total15,total16,total17,total18,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to22,inc_19tolast12,inc_22tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate_last12,rate_prior3years
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,HARASSING COMMUNICATIONS - NO THREATS,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,HARASSING PHONE CALLS / TEXTS -NO THREATS,0,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,KIDNAPPING,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,LIQUOR - ALL OTHER LIQUOR LAW VIOLATIONS,0,0,0,1,1,1,2,1,0,0,0,1,0.3,-100,-100,NA,-100,14.3,7.1,0,0,0,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,LIQUOR - POSSESSING/CONCEALING TAX PAID LIQUOR,0,0,0,0,0,0,0,2,1,0,0,3,1,NA,NA,NA,-100,0,14.3,7.1,0,0,7.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,MISSING PERSON,2,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,NON CRIMINAL DETAINMENT,10,16,0,0,0,0,0,0,0,2,16,2,0.7,NA,NA,700,2186,0,0,0,14.3,114.3,5
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,ORDINANCE - ANIMAL ABUSE,0,0,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,7.1,0,0,0,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,ORDINANCE - ANIMAL BITE,8,11,15,19,8,7,20,12,13,11,14,36,12,-45,-30,27.3,17,142.9,85.7,92.9,78.6,100,85.7
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,ORDINANCE - CITY ORDINANCE VIOLATION,2,2,3,1,2,3,1,1,0,2,3,3,1,100,200,50,200,7.1,7.1,0,14.3,21.4,7.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,ORDINANCE - NOISE COMPLAINT,0,0,0,0,0,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,7.1,0,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,POLICE PURSUIT,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,PORNOGRAPHY/OBSCENE MATERIAL - POSSESSING/ CONCEALING,1,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,PORNOGRAPHY/OBSCENE MATERIAL - PUBLISHING OBSCENE MATERIAL,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,PROSTITUTION,1,1,2,0,3,0,1,1,0,0,1,1,0.3,-100,0,NA,233,7.1,7.1,0,0,7.1,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,PROSTITUTION - ASSISTING/PROMOTING,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,PUBLIC ACCIDENT,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,"RESIST, DELAY, OBSTRUCT OR ESCAPE",0,11,0,0,0,0,0,0,0,0,11,0,0,NA,NA,NA,NA,0,0,0,0,78.6,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SEX OFFENSES - ALL OTHER,0,1,1,1,1,2,0,2,1,2,1,5,1.7,NA,NA,-50,-41,0,14.3,7.1,14.3,7.1,12.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SEX OFFENSES - INDECENT EXPOSURE,5,1,0,1,2,3,3,2,1,0,1,3,1,-100,-66.7,NA,0,21.4,14.3,7.1,0,7.1,7.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SEX OFFENSES - PEEPING TOM,0,1,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,STOLEN PROPERTY - BUYING/RECEIVING,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,STOLEN PROPERTY - POSSESSING/CONCEALING,5,1,0,1,3,1,0,1,1,5,1,7,2.3,NA,NA,-80,-57,0,7.1,7.1,35.7,7.1,16.4
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,STOLEN PROPERTY - POSSESSION STOLEN VEHICLE,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,0,0,0,0,7.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SUICIDE,0,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100,NA,NA,7.1,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SUICIDE (ATTEMPTED),5,3,0,0,0,0,0,0,0,0,4,0,0,NA,NA,NA,NA,0,0,0,0,28.6,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SUICIDE (COMMITTED),2,2,0,0,0,0,0,0,0,1,2,1,0.3,NA,NA,100,567,0,0,0,7.1,14.3,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,SUICIDE (PRESCRIPTION DRUGS - ATTEMPTED),0,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,TRAFFIC (ALL OFFENSES EXCEPT DWI),0,15,0,0,0,0,0,0,0,0,15,0,0,NA,NA,NA,NA,0,0,0,0,107.1,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,TRAFFIC - HIT/RUN LEAVE SCENE OF PROPERTY DAMAGE,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,TRAFFIC - IMPAIRED DRIVING DWI,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,TRESPASSING,9,9,0,0,0,0,0,0,0,2,10,2,0.7,NA,NA,400,1329,0,0,0,14.3,71.4,5
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,UNAUTHORIZED USE OF MOTOR VEHICLE,0,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,VANDALISM - DAMAGE TO PROPERTY,50,44,30,34,29,38,30,33,32,28,48,93,31,-6.7,60,71.4,55,214.3,235.7,228.6,200,342.9,221.4
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,VANDALISM - GRAFFITI,2,1,2,0,2,1,1,13,5,0,1,18,6,-100,0,NA,-83,7.1,92.9,35.7,0,7.1,42.9
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,WEAPONS - BUYING/RECEIVING,0,0,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,NA,-100,0,0,7.1,0,0,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,WEAPONS - CARRYING A CONCEALING WEAPON,4,7,2,2,2,0,1,1,1,3,7,5,1.7,200,600,133.3,312,7.1,7.1,7.1,21.4,50,12.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,WEAPONS - ILLEGAL DISCHARGE OF FIREARM WEAPONS,1,3,0,0,2,0,0,0,0,0,3,0,0,NA,NA,NA,NA,0,0,0,0,21.4,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",All Other,WEAPONS - OTHER,2,2,0,1,0,1,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Arson,ARSON - NON-STRUCTURE,0,1,0,0,2,0,0,0,1,1,1,2,0.7,NA,NA,0,43,0,0,7.1,7.1,7.1,5
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Arson,ARSON - STRUCTURE,0,0,0,1,0,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,7.1,0,2.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Burglary,BURGLARY - FORCIBLE ENTRY,12,6,17,16,17,14,10,12,11,9,6,32,10.7,-10,-40,-33.3,-44,71.4,85.7,78.6,64.3,42.9,76.4
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Burglary,BURGLARY - NON-FORCED ENTRY,6,7,6,5,11,9,9,14,6,7,7,27,9,-22.2,-22.2,0,-22,64.3,100,42.9,50,50,64.3
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,EMBEZZLEMENT - LARCENY BY EMPLOYEE,0,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,14.3,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,FRAUD - CONFIDENCE GAMES/LARCENY BY TRICK,1,1,1,0,0,0,0,0,0,3,1,3,1,NA,NA,-66.7,0,0,0,0,21.4,7.1,7.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - ALL OTHER,0,0,0,0,0,0,0,0,2,1,0,3,1,NA,NA,-100,-100,0,0,14.3,7.1,0,7.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - ALL OTHER LARCENY,30,34,60,45,49,63,50,53,41,31,36,125,41.7,-38,-28,16.1,-14,357.1,378.6,292.9,221.4,257.1,297.9
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - AUTO PARTS OR ACCESSORIES,16,8,10,5,11,7,6,8,14,14,11,36,12,133.3,83.3,-21.4,-8,42.9,57.1,100,100,78.6,85.7
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - CONCEALING MDSE/SHOPLIFTING,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - FROM BUILDING,15,24,4,2,5,2,2,2,4,9,26,15,5,350,1200,188.9,420,14.3,14.3,28.6,64.3,185.7,35.7
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - FROM COIN OPERATED MACHINE,1,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100,NA,NA,7.1,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - FROM MOTOR VEHICLE,12,0,55,53,68,58,52,86,89,95,0,270,90,82.7,-100,-100,-100,371.4,614.3,635.7,678.6,0,642.9
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - FROM MOTOR VEHICLE (FORCED),65,81,0,0,0,0,0,0,0,0,89,0,0,NA,NA,NA,NA,0,0,0,0,635.7,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - FROM MOTOR VEHICLE (NON FORCED),55,43,0,0,0,0,0,0,0,0,45,0,0,NA,NA,NA,NA,0,0,0,0,321.4,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - PHARMACEUTICAL LARCENY,0,0,1,0,0,2,1,0,1,1,0,2,0.7,0,-100,-100,-100,7.1,0,7.1,7.1,0,5
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - POCKET PICKING,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Larceny,LARCENY - SHOPLIFTING,96,140,9,13,23,13,9,25,13,9,165,47,15.7,0,1733.3,1733.3,951,64.3,178.6,92.9,64.3,1178.6,112.1
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Motor Vehicle Theft,FRAUD - IDENTITY THEFT,9,10,0,0,0,3,8,14,21,9,10,44,14.7,12.5,25,11.1,-32,57.1,100,150,64.3,71.4,105
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Motor Vehicle Theft,MV THEFT - ALL OTHER VEHICLES,3,0,0,1,0,2,1,2,2,4,0,8,2.7,300,-100,-100,-100,7.1,14.3,14.3,28.6,0,19.3
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Motor Vehicle Theft,MV THEFT - AUTO,65,36,5,5,4,5,6,19,15,14,40,48,16,133.3,566.7,185.7,150,42.9,135.7,107.1,100,285.7,114.3
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Motor Vehicle Theft,MV THEFT - TRUCK,0,0,1,1,3,1,2,0,0,0,0,0,0,-100,-100,NA,NA,14.3,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Murder,HOMICIDE - MURDER & NON-NEGLIENT MANSLAUGHTER,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Robbery,ROBBERY - ARMED,1,2,3,8,8,1,2,0,2,2,2,4,1.3,0,0,0,54,14.3,0,14.3,14.3,14.3,9.3
7214,111,232135521.46403223,259080.19435952336,GIS,1667323453000,GIS,1667323453000,14000,CPDN,"Harrison Park, Northwoods and Weston Parkway",Robbery,ROBBERY - COMMON LAW,1,0,1,0,1,0,0,1,0,0,1,1,0.3,NA,NA,NA,233,0,7.1,0,0,7.1,2.1
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",Aggravated Assault,ASSAULT - AGGRAVATED,3,0,2,1,3,3,2,2,1,4,0,7,2.3,100,-100,-100,-100,8.7,8.7,4.3,17.4,0,10
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",Aggravated Assault,ASSAULT - SIMPLE PHYSICAL (NON-AGGRAVATED),3,1,8,4,3,6,5,6,5,6,2,17,5.7,20,-60,-66.7,-65,21.7,26.1,21.7,26.1,8.7,24.8
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - ALL TRAFFIC EXCEPT DWI (NON-UCR),0,0,6,5,8,6,5,0,0,0,0,0,0,-100,-100,NA,NA,21.7,0,0,0,0,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",6,0,5,6,1,2,1,6,2,5,1,13,4.3,400,0,-80,-77,4.3,26.1,8.7,21.7,4.3,18.7
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,0,0,3,0,0,0,1,1,1,0,0,2,0.7,-100,-100,NA,-100,4.3,4.3,4.3,0,0,3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - FALSE POLICE REPORT,0,0,1,0,1,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,4.3,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - FOUND/LOST PROPERTY,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - HARASSING COMMUNICATIONS - NO THREATS,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,1,0,0,0,0,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,4.3,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - KIDNAPPING,0,0,0,0,0,0,1,0,0,1,0,1,0.3,0,-100,-100,-100,4.3,0,0,4.3,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - MISSING PERSON,0,0,2,2,3,0,1,0,0,2,0,2,0.7,100,-100,-100,-100,4.3,0,0,8.7,0,3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - OBSCENE PHONE CALLS,0,0,1,0,0,1,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,4.3,0,0,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - PUBLIC ACCIDENT,0,0,0,1,2,1,2,0,0,0,0,0,0,-100,-100,NA,NA,8.7,0,0,0,0,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - SUICIDE (ATTEMPTED),0,0,1,2,0,0,1,0,3,0,0,3,1,-100,-100,NA,-100,4.3,0,13,0,0,4.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - SUICIDE (COMMITTED),0,0,0,0,1,0,1,0,0,0,0,0,0,-100,-100,NA,NA,4.3,0,0,0,0,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - SUICIDE (PRESCRIPTION DRUGS - ATTEMPTED),0,0,0,1,0,0,0,0,1,0,0,1,0.3,NA,NA,NA,-100,0,0,4.3,0,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - TRESPASSING,0,0,3,0,1,1,4,3,0,1,0,4,1.3,-75,-100,-100,-100,17.4,13,0,4.3,0,5.7
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - UNAUTHORIZED USE OF MOTOR VEHICLE,0,0,0,0,0,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,4.3,0,1.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER - WARRANT FOR ARREST,0,0,7,6,8,11,5,4,2,4,0,10,3.3,-20,-100,-100,-100,21.7,17.4,8.7,17.4,0,14.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL OTHER OFFENSES,2,3,4,4,2,2,7,5,3,2,3,10,3.3,-71.4,-57.1,50,-9,30.4,21.7,13,8.7,13,14.3
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ALL TRAFFIC EXCEPT DWI (NON-UCR),2,2,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,0,0,0,0,8.7,0
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ASSAULT - SIMPLE - ALL OTHER,11,4,11,12,5,8,13,7,11,14,5,32,10.7,7.7,-61.5,-64.3,-53,56.5,30.4,47.8,60.9,21.7,46.5
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ASSAULT - SIMPLE - BOMB THREAT,0,0,0,0,0,0,0,0,7,2,0,9,3,NA,NA,-100,-100,0,0,30.4,8.7,0,13
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,"ASSAULT - SIMPLE - COMMUNICATE THREATS, INTIMIDATION",0,0,3,2,3,2,1,4,8,3,0,15,5,200,-100,-100,-100,4.3,17.4,34.8,13,0,21.7
7215,122,236126387.25935683,269233.07073789317,GIS,1667323453000,GIS,1667323453000,23000,CPDN,"Cary Park Town Center, Southwest Cary and Cary Park",All Other,ASSAULT - SIMPLE - TELEPHONE THREAT,0,0,0,0,0,0,0,0,0,1,0,1,0.3,NA,NA,-100,-100,0,0,0,4.3,0,1.3
